date,from,to,code,gsp,region_name,unit_rate_excl_vat,unit_rate_incl_vat
05/04/2019,03:00:00,03:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.14,7.497
05/04/2019,03:30:00,04:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.08,7.434
05/04/2019,04:00:00,04:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.4,8.82
05/04/2019,04:30:00,05:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.42,8.841
05/04/2019,05:00:00,05:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.16,10.668
05/04/2019,05:30:00,06:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.57,8.9985
05/04/2019,06:00:00,06:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.08,10.584
05/04/2019,06:30:00,07:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.34,11.907
05/04/2019,07:00:00,07:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.12,10.626
05/04/2019,07:30:00,08:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.58,10.059
05/04/2019,08:00:00,08:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10,10.5
05/04/2019,08:30:00,09:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.65,9.0825
05/04/2019,09:00:00,09:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.82,9.261
05/04/2019,09:30:00,10:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.58,7.959
05/04/2019,10:00:00,10:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.75,8.1375
05/04/2019,10:30:00,11:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.5,7.875
05/04/2019,11:00:00,11:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.41,7.7805
05/04/2019,11:30:00,12:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.35,7.7175
05/04/2019,12:00:00,12:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.18,7.539
05/04/2019,12:30:00,13:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.14,7.497
05/04/2019,13:00:00,13:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.14,7.497
05/04/2019,13:30:00,14:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.14,7.497
05/04/2019,14:00:00,14:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.14,7.497
05/04/2019,14:30:00,15:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.35,7.7175
05/04/2019,15:00:00,15:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,19.58,20.559
05/04/2019,15:30:00,16:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,20.82,21.861
05/04/2019,16:00:00,16:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,20.82,21.861
05/04/2019,16:30:00,17:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,21.95,23.0475
05/04/2019,17:00:00,17:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,21.87,22.9635
05/04/2019,17:30:00,18:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,22.5,23.625
05/04/2019,18:00:00,18:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.96,11.508
05/04/2019,18:30:00,19:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.92,11.466
05/04/2019,19:00:00,19:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.92,11.466
05/04/2019,19:30:00,20:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.29,10.8045
05/04/2019,20:00:00,20:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.84,9.282
05/04/2019,20:30:00,21:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.27,8.6835
05/04/2019,21:00:00,21:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.98,8.379
05/04/2019,21:30:00,22:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.43,7.8015
05/04/2019,22:00:00,22:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.03,9.4815
05/04/2019,22:30:00,23:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.23,8.6415
05/04/2019,23:00:00,23:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.19,8.5995
05/04/2019,23:30:00,00:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.77,8.1585
06/04/2019,00:00:00,00:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.9,8.295
06/04/2019,00:30:00,01:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.38,8.799
06/04/2019,01:00:00,01:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.98,8.379
06/04/2019,01:30:00,02:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.98,8.379
06/04/2019,02:00:00,02:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.84,9.282
06/04/2019,02:30:00,03:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.82,9.261
06/04/2019,03:00:00,03:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.74,9.177
06/04/2019,03:30:00,04:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.69,9.1245
06/04/2019,04:00:00,04:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.37,9.8385
06/04/2019,04:30:00,05:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.49,9.9645
06/04/2019,05:00:00,05:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.08,10.584
06/04/2019,05:30:00,06:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.08,10.584
06/04/2019,06:00:00,06:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.17,8.5785
06/04/2019,06:30:00,07:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.03,9.4815
06/04/2019,07:00:00,07:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.85,10.3425
06/04/2019,07:30:00,08:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.69,11.2245
06/04/2019,08:00:00,08:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.08,12.684
06/04/2019,08:30:00,09:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.95,12.5475
06/04/2019,09:00:00,09:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.55,12.1275
06/04/2019,09:30:00,10:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11,11.55
06/04/2019,10:00:00,10:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.02,11.571
06/04/2019,10:30:00,11:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.5,11.025
06/04/2019,11:00:00,11:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.66,10.143
06/04/2019,11:30:00,12:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.45,9.9225
06/04/2019,12:00:00,12:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.09,9.5445
06/04/2019,12:30:00,13:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.38,8.799
06/04/2019,13:00:00,13:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.32,8.736
06/04/2019,13:30:00,14:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.88,8.274
06/04/2019,14:00:00,14:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.98,8.379
06/04/2019,14:30:00,15:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.57,8.9985
06/04/2019,15:00:00,15:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,20.82,21.861
06/04/2019,15:30:00,16:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,22.5,23.625
06/04/2019,16:00:00,16:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,23.13,24.2865
06/04/2019,16:30:00,17:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,23.86,25.053
06/04/2019,17:00:00,17:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,24.6,25.83
06/04/2019,17:30:00,18:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,25.44,26.712
06/04/2019,18:00:00,18:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.96,13.608
06/04/2019,18:30:00,19:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.02,13.671
06/04/2019,19:00:00,19:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.44,14.112
06/04/2019,19:30:00,20:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.6,13.23
06/04/2019,20:00:00,20:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.92,11.466
06/04/2019,20:30:00,21:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.1,10.605
06/04/2019,21:00:00,21:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.78,9.219
06/04/2019,21:30:00,22:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.4,8.82
06/04/2019,22:00:00,22:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.55,12.1275
06/04/2019,22:30:00,23:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.88,11.424
06/04/2019,23:00:00,23:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8,8.4
06/04/2019,23:30:00,00:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.9,8.295
07/04/2019,00:00:00,00:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.19,8.5995
07/04/2019,00:30:00,01:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.72,9.156
07/04/2019,01:00:00,01:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.22,9.681
07/04/2019,01:30:00,02:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.16,9.618
07/04/2019,02:00:00,02:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.05,9.5025
07/04/2019,02:30:00,03:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.03,9.4815
07/04/2019,03:00:00,03:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.38,8.799
07/04/2019,03:30:00,04:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.19,8.5995
07/04/2019,04:00:00,04:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.15,8.5575
07/04/2019,04:30:00,05:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.15,8.5575
07/04/2019,05:00:00,05:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.98,8.379
07/04/2019,05:30:00,06:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.83,8.2215
07/04/2019,06:00:00,06:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.4,8.82
07/04/2019,06:30:00,07:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.92,9.366
07/04/2019,07:00:00,07:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.9,9.345
07/04/2019,07:30:00,08:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.16,9.618
07/04/2019,08:00:00,08:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.53,12.1065
07/04/2019,08:30:00,09:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.7,12.285
07/04/2019,09:00:00,09:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.82,12.411
07/04/2019,09:30:00,10:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.82,12.411
07/04/2019,10:00:00,10:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.7,12.285
07/04/2019,10:30:00,11:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.7,12.285
07/04/2019,11:00:00,11:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.5,11.025
07/04/2019,11:30:00,12:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.08,10.584
07/04/2019,12:00:00,12:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.87,10.3635
07/04/2019,12:30:00,13:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.72,9.156
07/04/2019,13:00:00,13:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.19,8.5995
07/04/2019,13:30:00,14:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.19,8.5995
07/04/2019,14:00:00,14:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.23,8.6415
07/04/2019,14:30:00,15:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.53,8.9565
07/04/2019,15:00:00,15:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,21.66,22.743
07/04/2019,15:30:00,16:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,23.55,24.7275
07/04/2019,16:00:00,16:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,23.55,24.7275
07/04/2019,16:30:00,17:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,24.1,25.305
07/04/2019,17:00:00,17:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,24.28,25.494
07/04/2019,17:30:00,18:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,24.85,26.0925
07/04/2019,18:00:00,18:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.84,14.532
07/04/2019,18:30:00,19:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.88,14.574
07/04/2019,19:00:00,19:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.67,14.3535
07/04/2019,19:30:00,20:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.44,14.112
07/04/2019,20:00:00,20:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.71,11.2455
07/04/2019,20:30:00,21:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.61,9.0405
07/04/2019,21:00:00,21:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.61,9.0405
07/04/2019,21:30:00,22:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.19,8.5995
07/04/2019,22:00:00,22:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.61,9.0405
07/04/2019,22:30:00,23:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.56,7.938
07/04/2019,23:00:00,23:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.01,7.3605
07/04/2019,23:30:00,00:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,6.3,6.615
08/04/2019,00:00:00,00:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,6.3,6.615
08/04/2019,00:30:00,01:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.01,7.3605
08/04/2019,01:00:00,01:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.56,7.938
08/04/2019,01:30:00,02:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.19,8.5995
08/04/2019,02:00:00,02:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.77,8.1585
08/04/2019,02:30:00,03:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.35,7.7175
08/04/2019,03:00:00,03:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8,8.4
08/04/2019,03:30:00,04:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,6.93,7.2765
08/04/2019,04:00:00,04:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.46,10.983
08/04/2019,04:30:00,05:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.29,10.8045
08/04/2019,05:00:00,05:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.55,12.1275
08/04/2019,05:30:00,06:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.02,11.571
08/04/2019,06:00:00,06:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.66,10.143
08/04/2019,06:30:00,07:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.8,12.39
08/04/2019,07:00:00,07:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.35,12.9675
08/04/2019,07:30:00,08:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.92,13.566
08/04/2019,08:00:00,08:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.23,13.8915
08/04/2019,08:30:00,09:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.81,13.4505
08/04/2019,09:00:00,09:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.39,13.0095
08/04/2019,09:30:00,10:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.55,12.1275
08/04/2019,10:00:00,10:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.55,12.1275
08/04/2019,10:30:00,11:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.34,11.907
08/04/2019,11:00:00,11:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.54,11.067
08/04/2019,11:30:00,12:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.33,10.8465
08/04/2019,12:00:00,12:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.45,9.9225
08/04/2019,12:30:00,13:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.03,9.4815
08/04/2019,13:00:00,13:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.67,9.1035
08/04/2019,13:30:00,14:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.67,9.1035
08/04/2019,14:00:00,14:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.13,8.5365
08/04/2019,14:30:00,15:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.4,8.82
08/04/2019,15:00:00,15:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,20.65,21.6825
08/04/2019,15:30:00,16:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,22.5,23.625
08/04/2019,16:00:00,16:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,24.18,25.389
08/04/2019,16:30:00,17:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,24.62,25.851
08/04/2019,17:00:00,17:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,24.62,25.851
08/04/2019,17:30:00,18:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,25.27,26.5335
08/04/2019,18:00:00,18:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.6,13.23
08/04/2019,18:30:00,19:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.04,13.692
08/04/2019,19:00:00,19:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.12,13.776
08/04/2019,19:30:00,20:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.39,13.0095
08/04/2019,20:00:00,20:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.68,10.164
08/04/2019,20:30:00,21:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.61,9.0405
08/04/2019,21:00:00,21:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.61,9.0405
08/04/2019,21:30:00,22:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,7.98,8.379
08/04/2019,22:00:00,22:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.3,9.765
08/04/2019,22:30:00,23:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.03,9.4815
08/04/2019,23:00:00,23:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.4,8.82
08/04/2019,23:30:00,00:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.32,8.736
09/04/2019,00:00:00,00:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.34,8.757
09/04/2019,00:30:00,01:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.46,8.883
09/04/2019,01:00:00,01:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.43,9.9015
09/04/2019,01:30:00,02:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.65,9.0825
09/04/2019,02:00:00,02:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.03,9.4815
09/04/2019,02:30:00,03:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.34,8.757
09/04/2019,03:00:00,03:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.34,8.757
09/04/2019,03:30:00,04:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.4,8.82
09/04/2019,04:00:00,04:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.88,9.324
09/04/2019,04:30:00,05:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.2,9.66
09/04/2019,05:00:00,05:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.72,10.206
09/04/2019,05:30:00,06:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.92,9.366
09/04/2019,06:00:00,06:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.24,9.702
09/04/2019,06:30:00,07:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.76,12.348
09/04/2019,07:00:00,07:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.5,11.025
09/04/2019,07:30:00,08:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.13,11.6865
09/04/2019,08:00:00,08:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.08,13.734
09/04/2019,08:30:00,09:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.5,13.125
09/04/2019,09:00:00,09:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.73,13.3665
09/04/2019,09:30:00,10:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.8,12.39
09/04/2019,10:00:00,10:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.24,11.802
09/04/2019,10:30:00,11:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.13,11.6865
09/04/2019,11:00:00,11:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.13,11.6865
09/04/2019,11:30:00,12:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10,10.5
09/04/2019,12:00:00,12:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.82,9.261
09/04/2019,12:30:00,13:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.34,8.757
09/04/2019,13:00:00,13:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.46,8.883
09/04/2019,13:30:00,14:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.36,8.778
09/04/2019,14:00:00,14:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.38,8.799
09/04/2019,14:30:00,15:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.46,8.883
09/04/2019,15:00:00,15:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,21.24,22.302
09/04/2019,15:30:00,16:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,23.57,24.7485
09/04/2019,16:00:00,16:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,24.26,25.473
09/04/2019,16:30:00,17:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,24.81,26.0505
09/04/2019,17:00:00,17:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,23.76,24.948
09/04/2019,17:30:00,18:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,24.56,25.788
09/04/2019,18:00:00,18:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.08,13.734
09/04/2019,18:30:00,19:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.21,13.8705
09/04/2019,19:00:00,19:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,13.36,14.028
09/04/2019,19:30:00,20:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.76,12.348
09/04/2019,20:00:00,20:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.5,11.025
09/04/2019,20:30:00,21:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.87,10.3635
09/04/2019,21:00:00,21:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.07,9.5235
09/04/2019,21:30:00,22:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.36,8.778
09/04/2019,22:00:00,22:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.24,9.702
09/04/2019,22:30:00,23:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.63,9.0615
09/04/2019,23:00:00,23:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.5,8.925
09/04/2019,23:30:00,00:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.08,8.484
10/04/2019,00:00:00,00:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.19,8.5995
10/04/2019,00:30:00,01:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.5,8.925
10/04/2019,01:00:00,01:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.08,8.484
10/04/2019,01:30:00,02:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.32,8.736
10/04/2019,02:00:00,02:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.45,9.9225
10/04/2019,02:30:00,03:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.2,9.66
10/04/2019,03:00:00,03:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.34,8.757
10/04/2019,03:30:00,04:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.4,8.82
10/04/2019,04:00:00,04:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.82,9.261
10/04/2019,04:30:00,05:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.56,10.038
10/04/2019,05:00:00,05:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.42,10.941
10/04/2019,05:30:00,06:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.87,10.3635
10/04/2019,06:00:00,06:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.08,10.584
10/04/2019,06:30:00,07:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.34,11.907
10/04/2019,07:00:00,07:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.18,12.789
10/04/2019,07:30:00,08:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.76,12.348
10/04/2019,08:00:00,08:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,12.18,12.789
10/04/2019,08:30:00,09:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.55,12.1275
10/04/2019,09:00:00,09:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,11.34,11.907
10/04/2019,09:30:00,10:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.87,10.3635
10/04/2019,10:00:00,10:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,10.29,10.8045
10/04/2019,10:30:00,11:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,9.03,9.4815
10/04/2019,11:00:00,11:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.63,9.0615
10/04/2019,11:30:00,12:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.4,8.82
10/04/2019,12:00:00,12:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.38,8.799
10/04/2019,12:30:00,13:00:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.32,8.736
10/04/2019,13:00:00,13:30:00,E-1R-AGILE-18-02-21-E,_E,Midlands,8.32,8.736
